key,value
21397,30078
21398,30079
21399,30080
21400,30081
21401,30082
21402,30083
21403,30084
21404,30085
21405,30086
21406,30087
21407,30088
21408,30089
21409,30090
21410,30091
21411,30093
21412,30094
21413,30095
21414,30096
21415,30099
21416,30100
21417,30101
21418,30102
21419,30104
21420,30105
21421,30106
21422,30107
21423,30108
21424,30109
21425,30110
21426,30111
21427,30112
21428,30113
21429,30114
21430,30115
21431,30116
21432,30117
21433,30119
21434,30120
21435,30121
21436,30122
21437,30123
21438,30124
21439,30126
21440,30127
21441,30128
21442,30129
21443,30130
21444,30131
21445,30132
21446,30133
21447,30134
21448,30135
21449,30136
21450,30138
21451,30139
21452,30140
21453,30141
21454,30142
21455,30143
21456,30144
21457,30145
21458,30146
21459,30148
21460,30149
21461,30150
21462,30153
21463,30154
21464,30155
21465,30156
21466,30157
21467,30158
21468,30160
21469,30162
21470,30163
21471,30164
21472,30165
21473,30166
21474,30169
21475,30170
21476,30171
21477,30172
21478,30173
21479,30175
21480,30176
21481,30177
21482,30178
21483,30180
21484,30181
21485,30182
21486,30183
21487,30184
21488,30185
21489,30186
21490,30187
21491,30188
21492,30189
21493,30190
21494,30191
21495,30192
21496,30193
21497,30194
21498,30195
21499,30196
21500,30197
21501,30198
21502,30199
21503,30200
21504,30201
21505,30202
21506,30204
21507,30205
21508,30206
21509,30207
21510,30208
21511,30210
21512,30211
21513,30212
21514,30213
21515,30214
21516,30215
21517,30216
21518,30217
21519,30218
21520,30219
21521,30220
21522,30221
21523,30222
21524,30223
21525,30224
21526,30225
21527,30226
21528,30227
21529,30228
21530,30229
21531,30230
21532,30231
21533,30232
21534,30234
21535,30235
21536,30236
21537,30237
21538,30238
21539,30239
21540,30240
21541,30241
21542,30242
21543,30243
21544,30244
21545,30245
21546,30246
21547,30247
21548,30248
21549,30251
21550,30252
21551,30253
21552,30255
21553,30256
21554,30257
21555,30258
21556,30259
21557,30260
21558,30261
21559,30262
21560,30263
21561,30264
21562,30265
21563,30266
21564,30267
21565,30268
21566,30270
21567,30273
21568,30274
21569,30275
21570,30276
21571,30277
21572,30278
21573,30279
21574,30281
21575,30282
21576,30284
21577,30285
21578,30286
21579,30287
21580,30288
21581,30290
21582,30292
21583,30293
21584,30294
21585,30295
21586,30296
21587,30297
21588,30298
21589,30299
21590,30300
21591,30301
21592,30302
21593,30303
21594,30304
21595,30305
21596,30306
21597,30307
21598,30308
21599,30310
21600,30312
21601,30313
21602,30314
21603,30315
21604,30316
21605,30317
21606,30318
21607,30319
21608,30320
21609,30321
21610,30322
21611,30323
21612,30324
21613,30325
21614,30329
21615,30330
21616,30331
21617,30332
21618,30333
21619,30334
21620,30335
21621,30336
21622,30338
21623,30340
21624,30341
21625,30342
21626,30343
21627,30344
21628,30345
21629,30346
21630,30347
21631,30348
21632,30349
21633,30350
21634,30352
21635,30353
21636,30354
21637,30355
21638,30356
21639,30357
21640,30358
21641,30359
21642,30360
21643,30361
21644,30362
21645,30363
21646,30364
21647,30365
21648,30366
21649,30367
21650,30369
21651,30370
21652,30371
21653,30372
21654,30373
21655,30374
21656,30375
21657,30376
21658,30377
21659,30378
21660,30381
21661,30383
21662,30384
21663,30387
21664,30388
21665,30389
21666,30390
21667,30392
21668,30393
21669,30394
21670,30395
21671,30396
21672,30397
21673,30398
21674,30399
21675,30401
21676,30402
21677,30403
21678,30404
21679,30405
21680,30406
21681,30408
21682,30409
21683,30410
21684,30411
21685,30412
21686,30413
21687,30414
21688,30415
21689,30416
21690,30417
21691,30419
21692,30420
21693,30423
21694,30424
21695,30425
21696,30426
21697,30427
21698,30428
21699,30429
21700,30431
21701,30432
21702,30433
21703,30434
21704,30435
21705,30436
21706,30437
21707,30439
21708,30440
21709,30441
21710,30442
21711,30443
21712,30445
21713,30446
21714,30447
21715,30448
21716,30449
21717,30450
21718,30451
21719,30452
21720,30453
21721,30455
21722,30456
21723,30457
21724,30458
21725,30460
21726,30461
21727,30463
21728,30464
21729,30466
21730,30467
21731,30469
21732,30470
21733,30472
21734,30473
21735,30474
21736,30475
21737,30476
21738,30477
21739,30478
21740,30480
21741,30481
21742,30482
21743,30483
21744,30484
21745,30485
21746,30486
21747,30487
21748,30488
21749,30490
21750,30491
21751,30492
21752,30493
21753,30494
21754,30495
21755,30496
21756,30497
21757,30500
21758,30501
21759,30503
21760,30504
21761,30505
21762,30506
21763,30507
21764,30508
21765,30509
21766,30510
21767,30511
21768,30512
21769,30513
21770,30515
21771,30516
21772,30517
21773,30518
21774,30520
21775,30521
21776,30522
21777,30523
21778,30524
21779,30525
21780,30527
21781,30528
21782,30529
21783,30530
21784,30532
21785,30533
21786,30534
21787,30535
21788,30536
21789,30537
21790,30538
21791,30539
21792,30540
21793,30541
21794,30542
21795,30543
21796,30544
21797,30545
21798,30546
21799,30547
21800,30548
21801,30549
21802,30550
21803,30551
21804,30552
21805,30553
21806,30554
21807,30556
21808,30558
21809,30559
21810,30561
21811,30562
21812,30563
21813,30564
21814,30565
21815,30566
21816,30567
21817,30568
21818,30569
21819,30570
21820,30572
21821,30573
21822,30575
21823,30576
21824,30578
21825,30579
21826,30580
21827,30581
21828,30582
21829,30583
21830,30587
21831,30588
21832,30589
21833,30590
21834,30591
21835,30592
21836,30593
21837,30594
21838,30595
21839,30596
21840,30597
21841,30598
21842,30599
21843,30600
21844,30601
21845,30603
21846,30604
21847,30605
21848,30606
21849,30607
21850,30608
21851,30609
21852,30610
21853,30611
21854,30612
21855,30614
21856,30615
21857,30616
21858,30617
21859,30618
21860,30619
21861,30620
21862,30621
21863,30622
21864,30624
21865,30625
21866,30626
21867,30627
21868,30628
21869,30629
21870,30630
21871,30631
21872,30632
21873,30633
21874,30635
21875,30636
21876,30637
21877,30638
21878,30640
21879,30641
21880,30642
21881,30643
21882,30644
21883,30645
21884,30646
21885,30647
21886,30648
21887,30650
21888,30651
21889,30652
21890,30653
21891,30655
21892,30656
21893,30657
21894,30658
21895,30659
21896,30660
21897,30661
21898,30662
21899,30663
21900,30664
21901,30665
21902,30666
21903,30667
21904,30668
21905,30669
21906,30670
21907,30671
21908,30672
21909,30674
21910,30675
21911,30676
21912,30677
21913,30678
21914,30679
21915,30680
21916,30681
21917,30682
21918,30683
21919,30684
21920,30685
21921,30686
21922,30689
21923,30690
21924,30691
21925,30692
21926,30693
21927,30694
21928,30695
21929,30696
21930,30697
21931,30698
21932,30699
21933,30701
21934,30703
21935,30705
21936,30706
21937,30707
21938,30708
21939,30709
21940,30710
21941,30711
21942,30712
21943,30713
21944,30714
21945,30715
21946,30716
21947,30717
21948,30718
21949,30719
21950,30720
21951,30721
21952,30722
21953,30725
21954,30726
21955,30728
21956,30730
21957,30731
21958,30732
21959,30733
21960,30734
21961,30735
21962,30736
21963,30737
21964,30738
21965,30739
21966,30740
21967,30741
21968,30743
21969,30745
21970,30746
21971,30747
21972,30748
21973,30750
21974,30751
21975,30753
21976,30754
21977,30755
21978,30756
21979,30757
21980,30758
21981,30760
21982,30763
21983,30764
21984,30766
21985,30767
21986,30769
21987,30770
21988,30771
21989,30773
21990,30774
21991,30775
21992,30777
21993,30779
21994,30780
21995,30781
21996,30782
21997,30784
21998,30785
21999,30786
22000,30788
22001,30789
22002,30790
22003,30791
22004,30792
22005,30793
22006,30794
22007,30795
22008,30796
22009,30797
22010,30798
22011,30799
22012,30800
22013,30801
22014,30802
22015,30804
22016,30805
22017,30809
22018,30810
22019,30811
22020,30812
22021,30813
22022,30814
22023,30815
22024,30816
22025,30817
22026,30819
22027,30820
22028,30821
22029,30822
22030,30823
22031,30824
22032,30825
22033,30826
22034,30827
22035,30828
22036,30829
22037,30832
22038,30833
22039,30834
22040,30836
22041,30838
22042,30839
22043,30842
22044,30843
22045,30845
22046,30846
22047,30848
22048,30850
22049,30851
22050,30853
22051,30854
22052,30855
22053,30857
22054,30859
22055,30860
22056,30861
22057,30863
22058,30864
22059,30865
22060,30866
22061,30867
22062,30868
22063,30869
22064,30870
22065,30873
22066,30875
22067,30876
22068,30877
22069,30881
22070,30882
22071,30883
22072,30884
22073,30885
22074,30886
22075,30887
22076,30889
22077,30890
22078,30891
22079,30893
22080,30896
22081,30900
22082,30902
22083,30903
22084,30904
22085,30905
22086,30906
22087,30907
22088,30908
22089,30909
22090,30910
22091,30911
22092,30912
22093,30913
22094,30914
22095,30915
22096,30917
22097,30918
22098,30919
22099,30920
22100,30922
22101,30923
22102,30924
22103,30927
22104,30928
22105,30930
22106,30931
22107,30932
22108,30934
22109,30935
22110,30937
22111,30938
22112,30939
22113,30940
22114,30941
22115,30942
22116,30943
22117,30944
22118,30945
22119,30946
22120,30947
22121,30948
22122,30949
22123,30950
22124,30951
22125,30952
22126,30954
22127,30955
22128,30956
22129,30958
22130,30960
22131,30962
22132,30964
22133,30966
22134,30967
22135,30968
22136,30969
22137,30971
22138,30972
22139,30974
22140,30975
22141,30976
22142,30977
22143,30978
22144,30979
22145,30981
22146,30982
22147,30983
22148,30984
22149,30985
22150,30986
22151,30987
22152,30988
22153,30989
22154,30990
22155,30991
22156,30992
22157,30993
22158,30994
22159,30995
22160,30996
22161,30997
22162,30998
22163,30999
22164,31000
22165,31002
22166,31003
22167,31004
22168,31005
22169,31007
22170,31009
22171,31011
22172,31013
22173,31014
22174,31015
22175,31016
22176,31018
22177,31019
22178,31020
22179,31021
22180,31022
22181,31023
22182,31024
22183,31025
22184,31026
22185,31029
22186,31030
22187,31031
22188,31032
22189,31033
22190,31034
22191,31036
22192,31037
22193,31038
22194,31039
22195,31040
22196,31041
22197,31042
22198,31043
22199,31044
22200,31045
22201,31047
22202,31048
22203,31049
22204,31050
22205,31051
22206,31052
22207,31054
22208,31056
22209,31057
22210,31058
22211,31060
22212,31061
22213,31062
22214,31063
22215,31064
22216,31065
22217,31066
22218,31067
22219,31068
22220,31069
22221,31070
22222,31071
22223,31072
22224,31073
22225,31074
22226,31075
22227,31077
22228,31078
22229,31079
22230,31080
22231,31082
22232,31083
22233,31084
22234,31085
22235,31086
22236,31087
22237,31088
22238,31092
22239,31093
22240,31094
22241,31095
22242,31096
22243,31101
22244,31104
22245,31105
22246,31106
22247,31107
22248,31108
22249,31109
22250,31110
22251,31111
22252,31112
22253,31113
22254,31115
22255,31116
22256,31117
22257,31118
22258,31119
22259,31120
22260,31121
22261,31122
22262,31123
22263,31124
22264,31125
22265,31126
22266,31127
22267,31128
22268,31129
22269,31130
22270,31131
22271,31132
22272,31133
22273,31134
22274,31135
22275,31136
22276,31137
22277,31138
22278,31139
22279,31140
22280,31141
22281,31142
22282,31144
22283,31145
22284,31146
22285,31147
22286,31149
22287,31150
22288,31151
22289,31153
22290,31154
22291,31156
22292,31158
22293,31160
22294,31161
22295,31163
22296,31164
22297,31165
22298,31167
22299,31169
22300,31170
22301,31171
22302,31172
22303,31173
22304,31174
22305,31175
22306,31177
22307,31178
22308,31179
22309,31180
22310,31181
22311,31182
22312,31183
22313,31184
22314,31185
22315,31186
22316,31187
22317,31188
22318,31189
22319,31190
22320,31191
22321,31193
22322,31195
22323,31196
22324,31197
22325,31198
22326,31199
22327,31200
22328,31201
22329,31202
22330,31203
22331,31204
22332,31205
22333,31206
22334,31207
22335,31208
22336,31209
22337,31211
22338,31212
22339,31213
22340,31215
22341,31216
22342,31217
22343,31218
22344,31219
22345,31221
22346,31222
22347,31223
22348,31224
22349,31225
22350,31226
22351,31228
22352,31229
22353,31230
22354,31231
22355,31232
22356,31234
22357,31235
22358,31236
22359,31237
22360,31238
22361,31239
22362,31241
22363,31243
22364,31244
22365,31245
22366,31246
22367,31247
22368,31249
22369,31250
22370,31251
22371,31252
22372,31253
22373,31254
22374,31257
22375,31258
22376,31259
22377,31260
22378,31261
22379,31262
22380,31263
22381,31264
22382,31267
22383,31269
22384,31270
22385,31271
22386,31272
22387,31273
22388,31274
22389,31275
22390,31276
22391,31277
22392,31279
22393,31282
22394,31284
22395,31286
22396,31288
22397,31289
22398,31290
22399,31291
22400,31292
22401,31293
22402,31294
22403,31295
22404,31297
22405,31298
22406,31299
22407,31300
22408,31301
22409,31302
22410,31303
22411,31304
22412,31305
22413,31306
22414,31307
22415,31308
22416,31309
22417,31310
22418,31312
22419,31313
22420,31314
22421,31315
22422,31317
22423,31318
22424,31319
22425,31320
22426,31321
22427,31322
22428,31323
22429,31325
22430,31326
22431,31328
22432,31329
22433,31330
22434,31331
22435,31332
22436,31333
22437,31334
22438,31335
22439,31336
22440,31337
22441,31338
22442,31339
22443,31340
22444,31341
22445,31342
22446,31344
22447,31345
22448,31348
22449,31350
22450,31354
22451,31355
22452,31356
22453,31357
22454,31359
22455,31360
22456,31361
22457,31364
22458,31365
22459,31366
22460,31367
22461,31368
22462,31369
22463,31370
22464,31371
22465,31372
22466,31373
22467,31374
22468,31376
22469,31377
22470,31379
22471,31380
22472,31381
22473,31382
22474,31383
22475,31385
22476,31389
22477,31390
22478,31391
22479,31392
22480,31393
22481,31394
22482,31396
22483,31397
22484,31398
22485,31399
22486,31400
22487,31402
22488,31403
22489,31404
22490,31405
22491,31407
22492,31408
22493,31410
22494,31412
22495,31413
22496,31415
22497,31416
22498,31418
22499,31419
22500,31420
22501,31421
22502,31422
22503,31425
22504,31427
22505,31430
22506,31431
22507,31432
22508,31434
22509,31435
22510,31437
22511,31438
22512,31439
22513,31440
22514,31441
22515,31442
22516,31443
22517,31444
22518,31445
22519,31446
22520,31447
22521,31448
22522,31449
22523,31450
22524,31451
22525,31452
22526,31453
